date,AT0000652011,AT0000743059,BE0003565737,BE0003735496,BE0003739530,BE0003797140,CZ0005112300,DK0010274414,FI0009000202,FI0009000681,FI0009003727,FI0009005961,FI0009005987,FI0009007132,FI0009007884,FI0009013296,FI0009013403,FI4000297767,FR0000045072,FR0000051732,FR0000073272,FR0000077919,FR0000120073,FR0000120222,FR0000120271,FR0000120321,FR0000120503,FR0000120578,FR0000120628,FR0000120644,FR0000120685,FR0000120859,FR0000120966,FR0000121014,FR0000121121,FR0000121261,FR0000121485,FR0000121667,FR0000121964,FR0000121972,FR0000124141,FR0000125007,FR0000125338,FR0000125486,FR0000125585,FR0000130452,FR0000130577,FR0000130650,FR0000130809,FR0000131104,FR0000131906,FR0000133308,FR0010040865,FR0010208488,FR0010242511,FR0010411983,DE0005140008,DE0005190003,DE0005190003.1,DE0005552004,DE0005557508,DE0005773303,DE0005785604,DE0005785604.1,DE0005785802,DE0005810055,DE0006070006,DE0006231004,DE0006599905,DE0007037129,DE0007037129.1,DE0007100000,DE0007164600,DE0007236101,DE0007500001,DE0008232125,DE0008402215,DE0008404005,DE0008430026,IE0001827041,IE0004906560,IT0000062072,IT0000072618,IT0000072618.1,IT0003128367,IT0003132476,IT0003153415,IT0003487029,IT0003497168,IT0003497168.1,IT0003506190,IT0003856405,LU0156801721,NL0000009082,NL0000009165,NL0000009538,NL0000009827,NL0000235190,NL0000303709,NL0000360618,NL0000379121,NL0000395903,PTEDP0AM0009,PTJMT0AE0001,ES0113211835,ES0116870314,ES0173516115,ES0178430E18,SE0000103814,SE0000106270,SE0000107419,SE0000108227,SE0000108656,SE0000113250,SE0000115446,SE0000120669,SE0000148884,SE0000163594,SE0000171100,SE0000202624,SE0000242455,SE0000310336,SE0000667891,SE0000667925,SE0000695876,SE0000163594.1
2010-07-31,-0.086185652,-0.039706232,-0.01082461,0.078835197,-0.042796067,-0.027752784,0.044266361,-0.040858906,-0.008642829,-0.191394903,0.066961887,-0.036552538,0.021434349,-0.013851281,0.079402576,-0.063678044,0.010467004,0.006912523,-0.034430283,-0.099843178,0.015528786,-0.017673145,0.009149766,-0.010383577,-0.041761609,0.029058205,-0.115090383,-0.010855608,-0.064462397,0.058498554,-0.041021672,-0.00306465,-0.008867321,-0.004114572,-0.017800198,0.041396267,0.008719498,0.042190283,0.051978291,-0.008050644,-0.094332919,0.004138791,-0.039478458,-0.088673918,0.002458493,0.017475555,-0.008883911,0.050284351,-0.025633676,-0.041029313,0.037909673,-0.019586865,0.087238812,-0.092993708,-0.133320458,-0.033474894,-0.035538557,0.03503696,0.03503696,0.009401537,0.068280909,-0.029977339,0.07955081,0.07955081,0.07109528,0.007970473,-0.062270361,0.079710145,0.01365645,-0.076308169,-0.076308169,0.01165911,0.046370246,0.003770907,-0.07295812,0.072726332,0.001479733,-0.002501606,0.010708395,-0.102254548,0.065314065,-0.037401702,0.03052899,0.03052899,-0.036613087,-0.024164082,0.024365513,-0.008670207,-0.040242365,-0.040242365,0.025318731,-0.008137844,-0.04156642,0.004015709,0.000799289,-0.006302878,-0.008278341,0.034501832,-0.056744318,-0.099149724,-0.061206585,0.053359029,-0.031056251,0.00045216,0.027421557,0.000266922,0.016419984,-0.020112163,-0.014751176,-0.046178924,-0.003122404,-0.011866405,0.05061704,-0.04136769,0.034424493,-0.102090076,0.023811099,0.010759734,-0.103991597,-0.041536162,0.031476998,0.032872089,-0.000627221,0.057116954,-0.001230012,0.010759734
2010-08-31,0.267061203,0.143690647,0.20823498,0.089347886,0.029482976,0.151243188,0.125525306,0.269668282,0.230963234,0.164088261,0.194006213,0.184623303,0.143316496,0.08165593,0.116554889,0.058668843,0.188331886,0.273348202,0.390267928,0.103803717,0.029327961,0.16118967,0.171979155,0.237115057,0.177527904,0.100064739,0.161881545,-0.003168151,0.268197869,0.057298463,0.330155367,0.175321866,0.060477207,0.184247255,0.172133598,0.155325902,0.12877347,0.071412047,0.208838679,0.191855738,0.206453511,0.188117554,0.109823178,0.229659292,0.15664183,0.179965411,0.152082045,0.081483293,0.491615886,0.350739852,0.235168087,0.229665072,0.166828598,0.218597825,0.14602986,0.184931507,0.274615516,0.144190861,0.144190861,0.197095643,0.138984039,0.262381524,0.059216298,0.059216298,0.020451598,0.172997866,0.128935693,0.165203924,0.237216628,0.105816166,0.105816166,0.073172963,0.033305887,0.12348771,0.253530765,0.175207489,0.137804627,0.203073487,0.114591656,0.06572079,0.11964664,0.182905196,0.303781095,0.303781095,0.182522963,0.159382669,0.151915687,0.255493604,0.195744991,0.195744991,0.123832902,0.07873293,0.191232459,0.137517278,0.083378654,0.084759656,0.235583428,0.167758321,0.16987961,0.168938232,0.227115834,0.06954144,0.119713804,0.218297204,0.342812304,0.225320221,0.228958546,0.255055521,0.058628736,0.206958602,0.222011494,0.141180213,0.057558626,0.244522561,0.183301091,0.132820137,0.360876026,0.168173599,0.14469938,0.199450407,0.301749893,0.10978957,0.128887727,0.171526587,0.280172414,0.168173599
2010-09-30,-0.060521856,-0.033697627,-0.06297773,0.003088304,-0.099398888,-0.039650442,-0.090909091,-0.066410424,-0.015955644,-0.065784223,0.014147995,-0.039826213,-0.031177853,-0.013952081,-0.016375822,-0.091391863,0.004991197,-0.101888342,-0.072339521,-0.07746942,-0.069256732,-0.096906981,-0.072913381,-0.165915283,-0.070744758,-0.034332201,-0.067627368,-0.001842217,-0.14279586,-0.036593872,0.003944025,-0.148549064,-0.017401532,-0.022750327,-0.083800507,-0.030612416,-0.007770679,-0.031249427,-0.051111187,-0.066502275,-0.148687099,-0.128250823,-0.09061709,-0.084896392,-0.057853273,-0.130640728,-0.060833307,-0.044221203,-0.108274871,-0.083634841,-0.047206046,-0.005870708,-0.027985946,-0.057587037,-0.067470348,-0.011124441,-0.101817165,-0.00428762,-0.00428762,-0.050614908,-0.023995393,-0.017659811,0.005059505,0.005059505,0.035227791,-0.118316225,0.024180752,-0.158174568,-0.017845776,-0.087020989,-0.087020989,-0.054461774,-0.041311141,-0.076988764,-0.088463362,-0.01308424,-0.096835703,-0.109835453,-0.082849113,-0.239493303,0.028492234,-0.094821555,-0.144086107,-0.144086107,-0.025226252,-0.031372549,-0.01238437,-0.161703239,0.051698355,0.051698355,-0.037899472,-0.077603918,-0.150123276,0.013599111,0.000608721,-0.076380283,-0.114822288,-0.039320055,-0.129413575,-0.042782775,-0.167878594,-0.057818938,-0.081926334,-0.001595405,-0.098250043,-0.109959935,-0.026194096,-0.025847074,-0.107804536,0.037297707,-0.080727085,-0.040880328,-0.09257756,-0.07236778,-0.063442283,-0.025833243,-0.091502492,-0.088702611,-0.025213363,-0.075294118,-0.016393443,-0.011129431,-0.057665282,-0.016105417,-0.051226551,-0.088702611
2010-10-31,0.055987917,0.165520401,0.043550824,0.07875989,0.164325569,0.079189577,0.078214286,0.034671836,0.19003285,0.140444402,0.177945591,0.235811248,0.206074458,0.124800729,0.162370637,0.128582202,0.097889081,0.101075662,0.188803177,0.141431423,0.074138813,0.077361357,0.116837696,0.044757257,0.070311274,0.08118354,0.036220247,0.110689262,0.05242805,0.077081593,0.01934046,0.184064477,0.110787601,0.176927646,0.104911224,-0.014592927,0.166697199,0.113682241,0.224165387,0.144140955,0.087089381,0.136652311,0.187972211,0.078786493,0.090146924,0.042049114,0.127424464,0.169100003,0.04538178,0.05710421,0.168703945,0.052118382,0.182079355,0.094214684,0.054489853,0.095731775,-0.071637531,0.238750158,0.238750158,0.063359182,0.029699076,0.135152592,0.131904224,0.131904224,0.092422955,0.038511664,0.266930404,0.202105263,-0.059463463,0.015867952,0.015867952,0.2066883,0.120522998,0.117108958,0.185683862,0.141861626,0.044481654,0.067139054,0.066926612,0.000765732,0.067333606,0.064260201,0.096569295,0.096569295,0.077125521,0.100444083,0.072985976,0.039056819,-0.002872813,-0.002872813,0.07016311,0.142100231,0.09167624,0.078382859,0.109580139,0.054071744,0.182060778,0.085493,0.106290321,0.215218968,0.155146836,0.084627473,0.108137166,0.197713985,0.052205018,-0.05361146,0.12802754,0.087834838,0.149759043,0.062349947,0.121274909,0.177640853,0.07034233,0.106415372,0.193452199,0.079388806,0.11649902,0.102721067,0.079097458,0.100073657,0.139166667,0.114809742,0.203608712,0.094494048,0.119391635,0.102721067
2010-11-30,0.110667461,-0.039934912,-0.04900242,0.069226429,0.128303359,0.053594821,-0.026498841,0.090997984,0.057200498,0.02591668,0.092029251,-0.013808976,-0.04135757,0.069403241,-0.043189736,0.04393585,0.047002671,0.032739248,0.029103758,-0.01324007,0.168490695,0.131449054,0.067478594,0.068800596,0.041487626,0.063217533,0.025377412,0.055292236,0.040885315,0.055207956,0.04695201,-0.010275612,0.081032524,0.089097907,0.122614033,0.072738751,0.020318278,-0.042815471,-0.005402681,0.123466781,0.114283204,0.062659617,-0.031641956,0.064168364,0.027331962,0.043103406,0.033876005,0.064652743,0.039472491,0.0222545,0.087790223,0.095483618,-0.004966814,0.10802633,0.056156077,0.026371414,0.028353631,0.079884807,0.079884807,0.019557471,0.046542723,0.043859649,0.068167076,0.068167076,0.004235945,0.044215766,-0.030037846,0.108143608,-0.008613476,0.04401155,0.04401155,0.060282363,0.026612769,0.078760704,0.078159532,0.146802529,0.078953788,0.092619952,0.117412673,0.059575306,0.032778454,0.071207184,0.061464899,0.061464899,0.064476721,0.021692361,0.076130509,0.065580326,0.079535533,0.079535533,0.083001856,0.158883844,0.082115034,0.057878802,-0.010175055,-0.034528676,0.03821371,0.068715697,0.045284167,0.05626798,0.060512932,0.075378648,0.110401879,0.161697767,-0.049130385,-0.017885388,0.005724732,0.073088787,-0.000788839,-0.037965594,0.010745084,0.159458025,-0.007338402,0.045954923,-0.06518844,-0.133302559,0.050334628,0.025954775,-0.132875887,-0.089996043,0.016678859,0.06436622,0.027735795,0.023113528,0.020493659,0.025954775
2010-12-31,-0.068412298,-0.065381539,-0.116263278,-0.109469568,-0.151062437,-0.093920447,-0.116366111,0.007242063,-0.053656145,-0.085551962,0.003644254,-0.094268237,-0.076587253,-0.065351783,-0.064270027,-0.116018563,-0.00383744,-0.05220141,-0.212323636,-0.078481013,0.016811544,-0.129368995,-0.085012366,-0.1851581,-0.072447828,-0.093591028,-0.064032193,-0.10865397,-0.180676778,-0.057987586,-0.225152202,-0.001821361,-0.06001172,-0.010808306,-0.080144534,-0.124816098,-0.00450135,-0.044424895,-0.146222913,0.008114178,-0.09601892,-0.023942502,-0.162423749,-0.076196414,-0.061793794,-0.12340324,-0.087881008,-0.110266366,-0.176017911,-0.160746304,0.006614614,-0.138873995,-0.103402641,-0.127054089,-0.085184723,-0.040992449,-0.124053024,0.08575716,0.08575716,-0.109485491,-0.090649145,-0.047694754,-0.003795354,-0.003795354,-0.064476327,-0.10221332,-0.106837613,0.179375741,-0.029366498,-0.104920729,-0.104920729,0.027194589,-0.081064844,0.012652363,0.090521437,0.029091564,-0.037662107,-0.096578058,-0.087607496,0.04273764,-0.113964945,-0.163326647,-0.221855002,-0.221855002,-0.129367508,-0.093786212,-0.111347518,-0.157707102,-0.154603046,-0.154603046,-0.10679306,-0.179537303,0.051696996,-0.134220235,-0.078509127,-0.075350346,-0.06491654,-0.140304026,-0.08468321,-0.010510549,-0.039257032,-0.089033014,-0.149689584,-0.050143062,-0.184014854,-0.01667028,-0.082297136,-0.151057227,0.013526889,-0.016007888,-0.033720799,0.061037261,-0.038359653,-0.038764262,0.137008986,0.00846254,-0.023415395,-0.011530072,0.019087847,-0.007892977,-0.05166211,-0.003111513,0.132445681,-0.067774086,0.028514368,-0.011530072
2011-01-31,0.146450102,0.205989476,-0.065063677,0.085006274,0.090556735,0.071022584,0.08490566,-0.013110208,0.000768586,0.115434436,0.089030861,0.173589694,0.173213887,0.115199662,0.095799876,0.125181028,0.047592703,0.07806271,0.023222636,0.27967033,0.109492095,0.210272011,0.077517456,0.140134194,0.10364274,0.060080336,0.069988223,0.056910832,0.149180467,0.070929426,0.027134439,0.128919078,0.045047541,0.073385292,0.075821012,0.052961887,-0.001004823,0.024260702,0.11837974,0.071178889,0.13028691,0.165928769,0.123324917,0.145016918,0.124497444,0.024871684,0.151112633,0.083236694,0.146925285,0.084087474,0.062188802,0.031340805,0.041724866,0.088688875,0.01459854,0.079762757,0.071400315,0.026401624,0.026401624,0.051843739,-0.011774938,0.071404722,-0.030818964,-0.030818964,-0.027604822,0.136272366,0.127618941,0.046566164,-0.001662362,0.063559988,0.063559988,0.021673525,0.074575043,0.091753296,0.053339201,0.021379396,0.121184151,0.066494358,0.07885937,0.146401083,0.036232784,0.069686795,0.020407462,0.020407462,0.049285976,0.079430771,0.045391061,0.022165293,0.022353316,0.022353316,0.05000979,0.015217436,0.129751593,0.023345902,0.058287064,0.122630208,0.146466804,0.040740741,0.070317557,0.138559928,0.148099607,0.08002315,0.043050297,0.06688924,0.023833967,0.062213088,0.12538569,0.02590682,0.1935512,-0.005936436,0.107799397,0.04987261,0.117042858,0.103969041,0.176262075,0.231207089,0.130674819,0.115642554,0.225603358,0.027137271,0.092716237,0.041331051,0.138891164,0.036350677,0.178748652,0.115642554
2011-02-28,0.067186924,0.113939235,0.150484515,-0.004497125,0.004407578,0.087304531,0.127240461,0.038994245,0.043037986,0.009032244,0.013669947,0.154949021,0.15002724,0.066852522,0.024068542,0.18268844,-0.033759951,0.122318384,0.146707978,0.0447617,-0.005059438,0.022130218,0.005885612,0.222374241,0.120963615,0.045855444,0.060259417,0.059383043,0.258687157,-0.034115656,0.126439849,0.013068377,-0.009830689,-0.035021668,0.013394234,0.020949374,-0.006522446,0.04892795,0.021200716,0.017146893,0.073296814,0.099215752,0.071771266,0.049409396,-0.006072365,0.166140695,-0.004892626,0.057331211,0.181104946,0.18400357,0.109123378,0.049104448,0.082047186,0.115390432,0.041013918,0.113836538,0.143101226,-0.047582407,-0.047582407,0.076188823,0.049691964,0.110898406,0.046432192,0.046432192,0.040248557,0.093284901,0.039613185,0.120358515,0.075955528,0.092439889,0.092439889,0.065856606,0.153162486,0.071633063,0.005281858,-0.045707578,0.061998563,0.218126408,0.033380913,0.064846825,0.015665191,0.180591741,0.249457089,0.249457089,0.153894472,0.132166558,0.088438782,0.17522066,0.121643118,0.121643118,0.108235119,0.176678265,-0.032504622,0.082622521,0.04095076,-0.006089249,0.058318796,0.217311445,0.255124564,0.069968948,0.053844137,0.042699057,0.167738256,-0.038759264,0.277364868,0.13800593,0.165794825,0.125111153,-0.024994034,-0.031144578,0.059798423,-0.086790362,0.079640604,0.007395691,-0.058386518,-0.049139698,0.085973125,0.005446091,-0.037885274,0.135350684,0.120538814,0.014793328,-0.046379521,0.030949106,-0.00768738,0.005446091
2011-03-31,0.010215611,-0.079010632,0.009449217,0.008647672,0.028141804,-0.015892064,-0.050850126,-0.147332782,-0.116824614,-0.189923289,-0.014790034,-0.074972278,-0.048350227,-0.033785634,0.027135623,-0.07257516,0.010256479,-0.08947516,0.136111862,0.020548649,-0.013448098,0.003086122,-0.0008571,-0.030864292,-0.011310933,-0.032390077,-0.016139805,0.000501548,-0.036416902,0.019328288,0.082240998,0.02283592,0.002199557,-0.005518829,-0.038716146,0.079202502,-0.046720092,0.071570886,0.033660411,0.049429071,0.013730142,0.008559729,0.119432178,0.019103113,-0.003218965,0.129995864,0.083776347,-0.031494385,0.030113054,-0.023365366,-0.080733734,-0.014387109,0.072407217,-0.022778631,0.019569851,0.04098291,0.041851392,0.055671352,0.055671352,-0.022657636,-0.015478878,-0.02520739,0.056057138,0.056057138,0.113617757,-0.015391247,0.084747649,0.021142857,0.036570558,-0.102649871,-0.102649871,-0.046545317,0.025966433,0.009535611,-0.003332548,-0.057362164,0.000394644,-0.025738918,0.053159994,0.022742591,0.083160237,-0.011931203,-0.041461057,-0.041461057,0.014576907,-0.026833028,0.005238586,-0.050347705,0.049720531,0.049720531,0.005092998,-0.06525434,-0.048788207,0.021678322,0.004545881,0.034916864,-0.011795471,-0.012825349,-0.013900546,0.030474946,-0.035036436,0.002088313,-0.041383598,0.058402617,-0.049574738,0.015024395,0.025725697,-0.004356716,-0.121495327,-0.00545089,-0.020651785,0.040813124,0.000230186,0.007086781,0.001261796,-0.049724311,-0.032811252,-0.02736401,-0.055572859,-0.008672275,0.082414178,0.055452337,-0.020542043,0.035356905,-0.036521258,-0.02736401
2011-04-30,-0.007595881,0.043456422,-0.065387396,0.090917816,0.026564387,0.027580405,0.105490131,0.05837933,0.08612913,-0.031998181,0.039361831,0.090016035,0.093474928,0.120829279,0.009002733,0.162082875,0.088632705,0.017579879,-0.010880552,0.03875969,0.004651425,0.052110374,0.043563762,0.001202379,0.026007232,0.020497504,0.052217865,0.01688095,0.034854711,0.041796518,-0.018131407,0.068711662,0.007322127,0.002540438,0.075079969,0.05704074,0.014648214,0.029747475,0.048527856,0.04934936,-0.043469011,0.062718549,0.015328914,0.066843733,-0.010055266,0.04939763,0.008779391,-0.000563985,-0.020205,-0.008232041,-0.059018547,0.022966135,0.071550325,0.008694848,-0.058786266,-0.069100711,-0.047276596,0.047853005,0.047853005,0.008910156,0.166917786,0.047360631,0.017731184,0.017731184,0.022817622,-0.015339997,0.117604338,-0.043648573,0.015205457,-0.026124667,-0.026124667,0.035209407,0.024822794,0.057686721,0.005126729,0.043855916,-0.019019978,-0.001833868,-0.038261752,0.064335338,0.034899507,-0.020538536,-0.09233867,-0.09233867,0.077083582,0.032902495,0.03752562,-0.126342511,-0.002728549,-0.002728549,0.000223224,-0.000538068,0.098812434,0.039402236,0.05586271,-0.003242701,0.029555118,0.049006496,0.015180708,0.159246472,0.045681108,0.007806713,0.046458845,0.023419493,0.016935587,0.105497566,0.044660502,-0.002070657,0.035605035,0.014612595,0.081504957,0.068463959,0.011347342,0.043590932,0.035474074,0.013767275,0.032618092,0.024035936,0.011966456,0.015309247,0.020494619,0.060708644,0.010931846,0.005154639,0.075811238,0.024035936
2011-05-31,0.00144002,0.03280435,0.075270551,0.045335914,0.297572696,0.09277987,0.154538635,0.073692966,0.174950624,0.106267363,-0.008455299,0.011683211,-0.018426453,0.078772882,0.098996229,-0.084884822,0.07417065,0.041286255,-0.009737918,0.039154875,0.102971126,0.037741022,0.106207322,0.061532141,0.039386686,0.110886321,0.095345483,0.12803639,0.096993892,0.117051841,0.010180575,0.042341087,0.120191101,0.124867114,0.06114008,0.166510551,0.153578589,0.119997771,0.064444556,0.041423642,0.086959745,0.104367584,0.047439104,0.050444465,0.139635741,0.147132264,-0.003219542,0.062266021,0.014341389,0.05168277,0.085322077,0.050989346,0.044035883,0.029665291,0.026315789,0.098359217,0.085903154,0.112880138,0.112880138,0.0897048,0.080727559,0.102763385,0.128208484,0.128208484,0.148040677,0.119222718,-0.12909276,0.106202458,0.200592774,0.09447587,0.09447587,0.105800523,0.05170473,0.040431571,0.123012463,0.074450221,0.09533521,0.10807074,0.081575217,0.068617308,0.101321669,0.094655695,0.108542558,0.108542558,0.127580672,0.073535996,0.120253032,0.036320966,0.043377783,0.043377783,0.073993483,0.073866432,0.016922011,-0.01382883,0.117706599,-0.034043296,0.148316976,0.034149895,0.033494044,0.006602733,0.019991063,0.054958724,0.039173159,0.014635543,0.06365859,0.105992308,0.04644479,0.06791579,0.039558352,0.143668151,0.049891051,0.102592809,0.227603711,0.071790523,0.131159772,0.173734325,0.061873314,0.038298746,0.164571695,0.087023953,0.10232245,0.077829787,0.101075924,0.019871795,0.036747042,0.038298746
2011-06-30,-0.017208503,-0.074661135,-0.021138236,0.050607344,-0.014149846,-0.095377596,-0.051981806,-0.147213315,-0.059193141,-0.224901945,-0.086956973,-0.089788658,-0.085307499,-0.073324969,-0.094041463,-0.086551724,-0.012126024,0.008598348,-0.054752944,-0.052602126,0.041668219,-0.087134554,-0.054774897,-0.074577987,-0.083560599,-0.026016231,-0.091983279,0.016026049,-0.038006881,0.024688043,-0.044137119,-0.047955906,-0.019103325,-0.025183109,0.001534612,-0.043733434,-0.002254469,-0.023563669,0.029501569,-0.076182628,-0.055926886,-0.053089186,-0.061110076,-0.046191569,-0.022615938,-0.014110092,-0.040999744,0.024734387,-0.098520831,0.015322481,-0.073745138,-0.04350712,0.033065963,-0.098855591,-0.054298643,-0.037865474,-0.080488407,-0.072010763,-0.072010763,-0.020711391,-0.071736533,0.00163736,0.00925965,0.00925965,-0.063072464,-0.034310399,-0.067018616,-0.003438244,0.040817865,-0.11653877,-0.11653877,-0.105083963,-0.039091665,-0.100134869,0.006473312,-0.008932941,-0.103755278,-0.096499993,-0.075526877,-0.139154263,0.038383299,-0.067458113,-0.149533233,-0.149533233,-0.045405458,-0.085170048,-0.030409905,-0.126819799,-0.065505741,-0.065505741,-0.01732002,-0.052284926,-0.050024336,-0.083490997,-0.005237746,-0.085539212,-0.030255059,0.032978161,-0.144702243,-0.106945944,-0.132853927,-0.062179379,-0.043744942,0.110339861,-0.115564757,-0.059765065,-0.080334297,-0.08020082,0.045700614,0.016306886,-0.044693337,-0.055145522,-0.008555174,-0.105539754,-0.064130363,-0.093891302,-0.067430494,-0.101640478,-0.086588047,0.064679772,-0.048854962,-0.002092463,-0.066059361,-0.050911376,-0.02248541,-0.101640478
2011-07-31,0.08602236,0.059418776,0.017288754,0.020480094,-0.048551184,-0.016672715,-0.011240576,-0.071100311,-0.078373697,-0.05223715,-0.042216609,-0.027608456,-0.014486922,-0.120803304,-0.024857311,-0.066968667,0.001208407,-0.051846693,0.029219111,-0.039180941,0.044050686,0.010080548,0.043835002,0.07774096,0.012361785,0.037817506,-0.042427791,0.03187897,0.056678544,0.019617984,-0.010620286,-0.026787487,0.029257597,0.052060176,-0.064766554,0.048471112,0.024393486,0.005066242,-0.017754309,0.037248536,-0.053749458,0.018951434,0.037703173,0.039069381,-0.086571548,-0.024013918,0.031670168,0.018940687,0.051435722,0.017793702,0.047644239,-0.007885938,-0.01608889,0.009981717,0.001178836,0.029641315,0.031689331,0.125941431,0.125941431,0.032030651,0.052658086,0.017484009,-0.015211917,-0.015211917,0.035020418,-0.018304597,-0.013589979,-0.007430998,-0.029095979,-0.026296078,-0.026296078,0.075702863,-0.020585907,0.047089674,0.087991639,0.019029529,0.009787427,0.03305125,0.011124207,0.044121854,-0.01161144,-0.009973002,0.096248691,0.096248691,-0.008176068,0.003988831,0.015749555,-0.190193899,-0.02255762,-0.02255762,-0.082226686,-0.017803072,-0.045153979,-0.008330095,0.000267397,-0.069265122,-0.036214694,0.044840373,0.012851764,0.037689579,-0.045035628,-0.002816671,-0.023028953,0.039541337,0.052707466,0.111887995,0.046907171,0.021124102,-0.109715446,-0.070528362,-0.023504514,-0.02429201,-0.057569787,-0.033062376,-0.048888458,-0.087133072,-0.072869702,-0.024256092,-0.093352007,-0.066805638,-0.072552167,-0.031887957,-0.058523581,-0.064900662,-0.005970149,-0.024256092
2011-08-31,-0.143070525,-0.105656554,-0.159053369,-0.096289706,-0.009431573,-0.083019987,-0.02232081,-0.019760758,-0.175342651,-0.143285094,-0.190412738,-0.229898075,-0.199477338,-0.108812481,-0.033969695,-0.234746723,-0.103716708,-0.073373351,-0.247769389,-0.046516393,-0.046874221,-0.168560787,-0.059156201,-0.160460292,-0.08910498,-0.092123676,-0.171423623,-0.065385724,-0.20758249,-0.064815879,-0.149657747,-0.0358077,-0.039386139,-0.008154656,-0.098995189,-0.180148328,0.024399904,-0.033791094,-0.1351084,-0.161142737,-0.254084593,-0.153293319,-0.175460251,-0.137210985,-0.077932846,-0.212235071,-0.097970224,0.018874012,-0.230513176,-0.214788627,-0.108502178,-0.054940862,-0.046663304,-0.146288957,-0.082836958,-0.121038626,-0.135233234,-0.017429153,-0.017429153,-0.102984853,-0.040508213,-0.043378039,-0.012075263,-0.012075263,-0.002008608,-0.065086071,-0.090034618,-0.139839572,-0.042779353,-0.10011322,-0.10011322,-0.06611917,0.007857994,-0.112072598,-0.16891347,-0.112069733,-0.065515343,-0.102404514,-0.071660231,-0.18477531,-0.053624114,-0.158399891,-0.236779508,-0.236779508,-0.156729573,-0.123514388,-0.082784106,-0.239438768,-0.138831596,-0.138831596,-0.145352119,-0.38650039,-0.051159032,-0.009918448,-0.037934742,-0.056929692,-0.151013202,0.021580386,-0.194891092,-0.126396003,-0.084941803,-0.095325037,-0.097615465,0.016645335,-0.168332234,-0.074112287,-0.117183974,-0.118167681,-0.243290161,-0.03445706,-0.104394024,-0.129083909,-0.148145887,-0.13609635,-0.123976511,-0.134037194,-0.125220351,-0.066431793,-0.139843599,-0.007153494,-0.005192108,0.070535349,-0.158055599,0.004957507,-0.071718778,-0.066431793
2011-09-30,-0.228374175,-0.006030685,-0.202736466,-0.011234003,0.022934775,-0.013340672,-0.092314237,-0.213377673,-0.006287791,0.221261147,-0.013020458,-0.119407622,-0.12667306,0.011135546,0.008267271,-0.109654224,0.049212649,-0.096621659,-0.190693431,-0.072318934,-0.022087782,-0.111187687,-0.044926481,-0.043822222,-0.069906986,-0.087167789,0.024780257,-0.024635867,-0.125070593,-0.014217427,-0.082418588,-0.024236646,0.035831741,-0.061592679,-0.153353613,-0.103572336,-0.095341582,-0.012544062,-0.023324052,-0.064165156,-0.21975435,-0.095476168,-0.172738773,-0.072926235,-0.052552237,-0.241448967,-0.082489329,-0.075997467,-0.284589623,-0.181044473,-0.242530445,-0.041986274,-0.160116415,-0.023210499,-0.148769068,-0.051743119,-0.260396522,-0.169207561,-0.169207561,-0.132687691,-0.141282065,-0.093172691,0.005797265,0.005797265,-0.09186314,-0.163641457,-0.086091329,-0.154802611,-0.139606468,-0.288879983,-0.288879983,-0.253867386,-0.117039283,-0.163216732,-0.232131018,-0.157196073,-0.058976744,-0.202291374,-0.092478042,-0.002217463,-0.036194619,-0.011480495,-0.216929087,-0.216929087,-0.110667077,-0.03671614,-0.126827546,-0.15821135,0.026119041,0.026119041,-0.09055617,0.000560021,-0.240519214,0.013282873,-0.140789422,-0.144258249,-0.095443888,-0.072198706,-0.194093693,-0.09836652,-0.205975783,-0.081766926,-0.003991512,-0.05194,-0.088311239,-0.081400204,-0.03368801,-0.041560919,-0.092790848,-0.062839658,-0.056493062,-0.083390897,-0.07197879,-0.034638364,-0.189027162,-0.221128853,-0.181687629,-0.061830148,-0.22807116,-0.008946029,-0.175365344,-0.001336082,-0.113161969,-0.025369979,-0.038344434,-0.061830148
